16.05.2021 21:40:29		39	30	22	19
16.05.2021 21:50:16		22	22	19	18
16.05.2021 22:00:03		23	22	20	18
16.05.2021 22:09:50		26	24	19	18
16.05.2021 22:19:37		22	22	23	19
16.05.2021 22:29:24		23	22	42	22
16.05.2021 22:39:10		24	24	22	20
16.05.2021 22:48:55		УВЕДОМЛЕНИЕ	Все серверы доступны. Успешной работы.
16.05.2021 22:48:57		22	22	19	18
16.05.2021 22:58:44		23	22	35	20
16.05.2021 23:08:31		23	22	19	18
16.05.2021 23:18:17		23	22	38	20
16.05.2021 23:28:04		43	33	109	31
16.05.2021 23:37:51		22	21	22	20
16.05.2021 23:47:38		23	22	18	18
16.05.2021 23:57:24		22	22	19	18
